image_url,description,country,weather,time_of_day,season,activity,mood
"https://res.cloudinary.com/aenetworks/image/upload/c_fill,ar_2,w_3840,h_1920,g_auto/dpr_auto/f_auto/q_auto:eco/v1/topic-london-gettyimages-760251843-feature?_a=BAVAZGID0",A sunny fall afternoon view of Big Ben and the Houses of Parliament in London.,United Kingdom,Sunny,Afternoon,fall,Sightseeing,Curious
"https://res.cloudinary.com/enchanting/q_70,f_auto,c_fill,g_face/leboat-web/2025/08/riverbank-windmills-clouds-zaanse-schans_North_Holland_Netherlands_Destination_3840x1920_2025.jpg",Traditional Dutch windmills beside a calm river under a sunny sky.,The Netherlands,Sunny,Afternoon,summer,Sightseeing,Curious
"https://img.static-af.com/transform/45cb9a13-b167-4842-8ea8-05d0cc7a4d04/?io=transform:fill,width:600,height:300&consumerid=bwp","The Eiffel Tower framed by golden autumn trees along the Seine River captures Paris at its most beautiful. This iconic view perfectly combines natural beauty with historic architecture, making it an unforgettable destination.",France,Sunny,Afternoon,fall,Sightseeing,Romantic
"https://s7g10.scene7.com/is/image/barcelo/holidays-to-georgia_holidays-in-georgia?&&fmt=webp-alpha&qlt=75&wid=2000&fit=crop,1","The historic old town of Tbilisi glows warmly at sunset, with colorful traditional houses cascading down the hillside and the ancient Narikala Fortress perched above. This charming scene showcases Georgia's unique architecture and rich cultural heritage.",Georgia,Cloudy,Evening,summer,Sightseeing,Romantic
https://trend.arabeuropa.com/wp-content/uploads/2020/07/%D8%B1%D8%AD%D9%84%D8%AA%D9%8A-%D8%A7%D9%84%D9%89-%D8%B3%D9%88%D9%8A%D8%B3%D8%B1%D8%A7.jpg,"A picturesque Swiss Alpine village with traditional wooden chalets, a crystal-clear stream, and vibrant flower gardens set against dramatic mountain peaks. This idyllic scene captures the natural beauty and charm that make Switzerland a dream destination.",Switzerland,Sunny,Morning,summer,Sightseeing,Happy
https://dynamic-media.tacdn.com/media/photo-o/2e/e6/d6/b8/caption.jpg?w=1400&h=1000&s=1,The iconic white-washed village of Santorini glows warmly as sunset paints the sky in stunning shades of purple and gold over the Aegean Sea. The famous blue-domed churches and clifftop buildings create one of the world's most romantic and breathtaking views.,Greece,Cloudy,Evening,spring,Sightseeing,Romantic
https://media.worldnomads.com/Explore/europe/5-things-italy.jpg,The colorful coastal village of Vernazza in Cinque Terre features vibrant buildings cascading down to a turquoise harbor filled with traditional fishing boats. This UNESCO World Heritage site perfectly captures the charm and beauty of the Italian Riviera.,Italy,Sunny,Afternoon,summer,Other,Happy
https://images.contentstack.io/v3/assets/blt06f605a34f1194ff/blt6aa63fc4a5a1b4bc/684a9c038682d9e4765c8772/BCC-2025-EXPLORER-SINGAPORE-BUCKET_LIST-HEADER-DESKTOP.jpg?fit=crop&disable=upscale&auto=webp&quality=60&crop=smart&width=1920&height=1080,"Singapore's futuristic skyline illuminates at dusk, showcasing sleek skyscrapers and modern architecture along the waterfront. This dynamic cityscape highlights Singapore's position as a leading global financial hub and one of Asia's most innovative cities.",Singapore,Cloudy,Evening,spring,Sightseeing,Excited
"https://media.cntraveller.com/photos/673ef7c3fd8278e521ab6e9a/16:9/w_1920,c_limit/Stockholm-GettyImages-1489474038.jpg",Stockholm's Gamla Stan (Old Town) showcases colorful historic buildings and the distinctive green spire of the German Church under a bright blue sky. This charming medieval quarter is one of Europe's best-preserved old towns and the heart of Swedish history.,Sweden,Sunny,Afternoon,summer,Sightseeing,Curious
https://cms.inspirato.com/ImageGen.ashx?image=%2fmedia%2f5682444%2fLondon_Dest_16531610X.jpg&width=975,"London's iconic skyline glows at twilight, featuring the illuminated Houses of Parliament, Big Ben, and modern bridges spanning the Thames River. This stunning view captures the perfect blend of historic grandeur and contemporary architecture that defines Britain's capital.",United Kingdom,Not Clear,Evening,not clear,Sightseeing,Romantic
https://www.internationalcitizens.com/wp-content/uploads/2022/10/iStock-503588918-1024x512.jpg,Kuala Lumpur's spectacular skyline at dusk features the iconic Petronas Twin Towers illuminated against a vibrant blue and orange sky. This modern metropolis showcases Malaysia's rapid development and its status as a major Southeast Asian destination.,Malaysia,Cloudy,Evening,not clear,Sightseeing,Excited
https://www.urtrips.com/wp-content/uploads/2018/10/where-is-cappadocia.jpg,Dozens of colorful hot air balloons float over Cappadocia's unique fairy chimney rock formations at sunrise. This magical landscape in central Turkey offers one of the world's most unforgettable ballooning experiences above ancient volcanic valleys.,Turkey,Sunny,Morning,summer,Adventure,Excited
https://i.pinimg.com/1200x/3e/5a/4e/3e5a4e71c408427f933697277ffcc658.jpg,Stunning Dome of the Rock view. I chose this place because I visited it when I was young.,Palestine,Sunny,Afternoon,spring,Sightseeing,Romantic
https://images.unsplash.com/photo-1590523277543-a94d2e4eb00b?q=80&w=1332&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,Overwater villas in the Maldives. I chose this place because Ive always wanted to visit this peaceful tropical destination.,Maldives,Sunny,Afternoon,summer,Relaxing,Excited
https://i.pinimg.com/1200x/fd/37/a0/fd37a0e70ec81449ded27ecba3f315ba.jpg,A fairytale view of Neuschwanstein Castle surrounded by mountains and colorful forests in Germany. I chose this place because its magical scenery has always fascinated me.,Germany,Sunny,Evening,fall,Other,Curious
https://i.pinimg.com/736x/58/ab/59/58ab593144a538360913fabf869e8bcd.jpg,A view of the Burj Khalifa reflected on the water. I chose this place because its design always fascinates me.,United Arab Emirates,Sunny,Evening,winter,Sightseeing,Excited
https://media.istockphoto.com/id/506909582/photo/panoramic-view-of-lake-bled-from-mt-osojnica-slovenia.jpg?s=612x612&w=0&k=20&c=5YKcUXKt7vfjNjCMyIJZAB9eihITjn70pY61zqtmk_4=,A breathtaking view of Lake Bled with its island church surrounded by mountains and vibrant autumn colors.,Slovenia,Sunny,Afternoon,fall,Sightseeing,Happy
https://media.istockphoto.com/id/503074043/photo/cityscape-reykjav%C3%ADk-iceland.jpg?s=612x612&w=0&k=20&c=TBb4TXDFsKDW-_OzDjtverUTtPB1KJCeg72jbKnpzio=,"A colorful view of Reykjavik with snowy mountains in the background, creating a bright winter scene.",Iceland,Snowy,Afternoon,winter,Exploring,Happy
https://media.istockphoto.com/id/653953140/photo/hindu-temple-in-bali.jpg?s=612x612&w=0&k=20&c=ysj3S2kV1ZgCr4QZWDzjvHRowCI3-cR1xQNnqE8-BS4=,A stunning view of the famous Handara Gate in Bali surrounded by lush green mountains.,Indonesia,Cloudy,Morning,fall,Other,Curious
https://media.istockphoto.com/id/1370346385/photo/amazing-mountain-ridge-view-from-the-mannlichen-station-grindelwald-switzerland.jpg?s=612x612&w=0&k=20&c=GUD6Lf3JeHR_u-2lxlyr665iig91ZsMJOqgAJR6WNn8=,A stunning panoramic view of the Swiss Alps with green valleys and snowy mountain peaks. I chose this place because its natural beauty and mountains always inspire me.,Switzerland,Sunny,Morning,summer,Hiking,Excited
https://media.istockphoto.com/id/610863516/photo/manarola-italy.jpg?s=612x612&w=0&k=20&c=Nu0EFCF77HLD5iETN6BKuu2gjyd7ABi5MbijTTVrTqs=,A colorful coastal view of Manarola in Cinque Terre glowing beautifully during sunset. I chose this place because its warm colors and seaside cliffs make it one of my dream destinations.,Italy,Cloudy,Evening,summer,Other,Romantic
https://images.unsplash.com/photo-1569383746724-6f1b882b8f46?q=80&w=1170&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,A bright colorful view of Chefchaouen's blue-painted houses. I chose this place because Ive always wanted to see its famous blue streets.,Morocco,Sunny,Afternoon,summer,Exploring,Happy
https://www.l35.com/default/imagenes/2016/12/4840_es-madrid.sh810.jpg,Santiago Bernab stadium showing the home of Real Madrid football club,Spain,Sunny,Afternoon,summer,Sightseeing,Excited
https://media.architecturaldigest.com/photos/66a951edce728792a48166e6/16:9/w_1920,Eiffel Tower showing a famous landmark in Paris,France,Sunny,Afternoon,summer,Sightseeing,Excited
https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/3Falls_Niagara.jpg/1200px-3Falls_Niagara.jpg,Niagara Falls showing powerful natural waterfalls,United States,Cloudy,Afternoon,summer,Sightseeing,Excited
https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/Close_Up_View_of_Mount_Everest_from_Kala_Patthar_%285644_m%29_in_2023-IMG-3485.jpg/1000px-Close_Up_View_of_Mount_Everest_from_Kala_Patthar_%285644_m%29_in_2023-IMG-3485.jpg,Mount Everest showing snowy mountains and high peaks,Nepal,Snowy,Morning,winter,Hiking,Excited
https://images.unsplash.com/photo-1635857161777-2383f2e4a82d?w=500&auto=format&fit=crop&q=60&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxzZWFyY2h8N3x8YnVyaiUyMGtoYWxpZmF8ZW58MHx8MHx8fDA%3D,Burj Khalifa showing modern buildings in Dubai,United Arab Emirates,Sunny,Afternoon,summer,Sightseeing,Excited
https://afar.brightspotcdn.com/dims4/default/ea28eda/2147483647/strip/false/crop/3000x1688+0+275/resize/1200x675!/quality/90/?url=https%3A%2F%2Fk3-prod-afar-media.s3.us-west-2.amazonaws.com%2Fbrightspot%2Fb2%2Ff4%2F9a1ebe3f427f8e5eb937f8df8998%2Ftravelguides-maldives-videomediastudioeurope-shutterstock.jpg,Maldives beach showing clear sea and island houses,Maldives,Sunny,Afternoon,summer,Relaxing,Happy
https://etias.com/assets/uploads/imagery/blog/santorini-cliffside-blue-domes-bougainvillea.jpg,Santorini buildings showing Greek islands and sea views,Greece,Sunny,Afternoon,summer,Sightseeing,Romantic
https://i.natgeofe.com/k/5b396b5e-59e7-43a6-9448-708125549aa1/new-york-statue-of-liberty.jpg,New York City and its famous Statue of Liberty,United States,Sunny,Afternoon,summer,Sightseeing,Curious
"https://res.cloudinary.com/aenetworks/image/upload/c_fill,ar_2,w_3840,h_1920,g_auto/dpr_auto/f_auto/q_auto:eco/v1/topic-london-gettyimages-760251843-feature?_a=BAVAZGID0",London showing Big Ben and historic buildings,United Kingdom,Sunny,Afternoon,fall,Sightseeing,Excited
https://www.usnews.com/object/image/00000169-5e06-df95-a57d-7ec6a6c10000/4-eiffel-tower-getty.jpg?update-time=1706734251733&size=responsive970,"Eiffel Tower in sunlight, perfect for a spring visit.",France,Sunny,Afternoon,spring,Sightseeing,Romantic
https://globetrender.com/wp-content/uploads/2021/02/AdobeStock_239804375-scaled-e1614519735981.jpeg,"Sunny beach, great for relaxing and happy vibes",Greece,Sunny,Morning,summer,Relaxing,Happy
https://www.travelandleisure.com/thmb/nDDNqO2EctQhiIfZrxeXTF47zhE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/TAL-koh-phi-phi-PLACESTHAILAND1023-09b9d347b3cd4844b4ae19e4e06a9a6d.jpg,sunny and relaxing by the sea,Thailand,Sunny,Afternoon,summer,Relaxing,Happy
https://usercontent.one/wp/www.sunshineseeker.com/wp-content/uploads/2023/11/Rainy-Season-Bali-Ubud.jpg?media=1763304812,"Rainy Ubud, fun for adventure and relaxing",Bali,Rainy,Afternoon,winter,Relaxing,Excited
https://upload.wikimedia.org/wikipedia/commons/4/40/The_TAJ_MAHAL_in_the_evening_sun.jpg,"Morning view of Taj Mahal, very curious and beautifu",India,Not Clear,Morning,not clear,Relaxing,Curious
https://a.travel-assets.com/findyours-php/viewfinder/images/res70/20000/20302-Colosseum.jpg,exciting historic place,Italy,Not Clear,Evening,not clear,Sightseeing,Excited
https://italien.expert/wp-content/uploads/2023/11/Rialto-Bruecke-Ponte-Rialto-Canal-Grande-Venedig-Venetien-Italien-1.jpg,"Canal and bridge in evening sun, romantic",Italy,Sunny,Evening,summer,Sightseeing,Romantic
https://www.touristjordan.com/wp-content/uploads/2023/02/shutterstock_1490981186-1024x704.jpg,"Sunlit ancient city, fun to explore",Jordan,Sunny,Afternoon,summer,Exploring,Curious
https://yummyistanbul.com/wp-content/uploads/2021/11/galata-tower-buyuk-hendek-caddesi-678x1024.jpg,"Galata Tower at night, lively and fun to see",Turkey,Not Clear,Evening,summer,Exploring,Happy
https://staywildtravels.com/wp-content/uploads/2023/08/Interlaken-in-winter.jpg,"Snowy mountains, peaceful winter spot",Interlaken,Snowy,Afternoon,winter,Relaxing,Happy
https://unsplash.com/photos/the-dome-of-the-rock-on-top-of-a-building-VQtqnnF5h9o,Al-Aqsa Mosque with its golden Dome of the Rock â chosen because itâs a spiritual and historical landmark I dream of visiting,Palestine,Sunny,Morning,summer,Other,Curious
https://unsplash.com/photos/historic-alhambra-palace-and-fortress-complex-in-granada-spain-gM1lnTTdWuE,Alhambra Palace surrounded by gardens and Andalusian architecture â chosen for its beauty and rich Islamic history,Spain,Sunny,Morning,summer,Sightseeing,Romantic
https://unsplash.com/photos/brown-pyramid-under-blue-sky-during-daytime-vqRMXgVtGXM,The Great Pyramids of Giza at sunset â I chose it because itâs one of the most iconic wonders of the world,Egypt,Sunny,Evening,summer,Other,Excited
https://unsplash.com/photos/green-lights-in-the-sky-qmkrwK5c0O8,Northern lights over TromsÃ¸ â chosen because watching the aurora is a dream experience,Norway,Snowy,Evening,winter,Relaxing,Excited
https://unsplash.com/photos/mountains-and-a-lake-are-seen-at-dusk-jyIZf3jOG7s,Mountains and lakes of Interlaken â chosen for its breathtaking nature,Switzerland,Sunny,Morning,summer,Hiking,Happy
https://unsplash.com/photos/venice-canal-at-sunset-with-historic-buildings-wZIHFOzLuTQ,Venice canals with boats â chosen because of its unique floating city charm,Italy,Sunny,Afternoon,spring,Adventure,Romantic
https://unsplash.com/photos/golden-hour-photography-of-eiffel-tower-paris-mPU41vaFzKI,Eiffel Tower in Paris during golden hour â chosen for its iconic beauty,France,Sunny,Evening,summer,Sightseeing,Romantic
https://unsplash.com/photos/burj-khalifa-towers-over-the-dubai-skyline-at-sunset-9n7rZJLWY7o,Burj Khalifa at sunset â chosen because itâs the tallest building and a symbol of modern architecture,United Arab Emirates,Sunny,Evening,summer,Sightseeing,Excited
https://unsplash.com/photos/the-big-ben-clock-tower-towering-over-the-city-of-london-Fr6QamEIQEw,Big Ben and the Houses of Parliament â chosen for its classic London vibes,United Kingdom,Cloudy,Afternoon,fall,Sightseeing,Curious
https://unsplash.com/photos/niagara-falls-cascades-powerfully-under-a-blue-sky-zmx0tHvThJo,Niagara Falls with powerful water flow â chosen for its natural beauty and energy,Canada,Cloudy,Morning,summer,Sightseeing,Excited
https://images.unsplash.com/photo-1712410246639-d5cd985b7191?q=80&w=1171&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,Al-Aqsa Mosque with its golden Dome of the Rock â chosen because itâs a spiritual and historical landmark I dream of visiting,Palestine,Sunny,Morning,summer,Other,Curious
https://images.unsplash.com/photo-1759434613657-422a87ff991a?q=80&w=1071&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,Alhambra Palace surrounded by gardens and Andalusian architecture â chosen for its beauty and rich Islamic history,Spain,Sunny,Morning,summer,Sightseeing,Romantic
https://images.unsplash.com/photo-1600520611035-84157ad4084d?q=80&w=1331&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,The Great Pyramids of Giza at sunset â I chose it because itâs one of the most iconic wonders of the world,Egypt,Sunny,Evening,summer,Other,Excited
https://images.unsplash.com/photo-1669887961943-54dd571fb287?q=80&w=687&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,Northern lights over TromsÃ¸ â chosen because watching the aurora is a dream experience,Norway,Snowy,Evening,winter,Relaxing,Excited
https://images.unsplash.com/photo-1754157412126-282afce2a840?q=80&w=1170&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,Mountains and lakes of Interlaken â chosen for its breathtaking nature,Switzerland,Sunny,Morning,summer,Hiking,Happy
https://images.unsplash.com/photo-1758320576708-a60c856c34c4?q=80&w=1170&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,Venice canals with boats â chosen because of its unique floating city charm,Italy,Sunny,Afternoon,spring,Adventure,Romantic
https://images.unsplash.com/photo-1519808950161-3cc1505b8cfa?q=80&w=1074&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,Eiffel Tower in Paris during golden hour â chosen for its iconic beauty,France,Sunny,Evening,summer,Sightseeing,Romantic
https://images.unsplash.com/photo-1751661536586-dfc74e80a38d?q=80&w=1170&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,Niagara Falls with powerful water flow â chosen for its natural beauty and energy,Canada,Cloudy,Morning,summer,Sightseeing,Excited
https://images.unsplash.com/photo-1493976040374-85c8e12f0c0e,"A traditional street in Kyoto with wooden houses,I chose this place because it shows the calm and historical beauty of Japan.",Japan,Sunny,Evening,fall,Sightseeing,Romantic
https://images.unsplash.com/photo-1596240748549-6ec0f32d4c95,"A scenic view of Osaka Castle surrounded by greenery and a bridge,chose it because of the stunning architecture.",Japan,Sunny,Morning,spring,Sightseeing,Romantic
https://www.environmentaltrekking.com/public/uploads/mount-everest-expedition-a.jpg,People climbing Mount Everest; chose it because I enjoy the thrill of adventure and hiking.,Nepal,Sunny,Morning,winter,Hiking,Excited
https://images.pexels.com/photos/5425008/pexels-photo-5425008.jpeg,"Northern Lights in iceland. The vibrant green aurora stretches across the night sky,chose it for the stunning view.",Iceland,Not Clear,Evening,winter,Unknown,Happy
https://images.pexels.com/photos/4275885/pexels-photo-4275885.jpeg,"The Alps mountain range in germany is one of the most beautiful sights to see, chosen for its stunning views and calming natural atmosphere.",Germany,Sunny,Afternoon,spring,Unknown,Happy
https://images.pexels.com/photos/34958801/pexels-photo-34958801.jpeg,"Nara Park, known for its beautiful scenery and the friendly deer you can feed, was chosen for its uniqueness and view.",Japan,Cloudy,Afternoon,fall,Relaxing,Curious
https://images.pexels.com/photos/2016572/pexels-photo-2016572.jpeg,"Skiing in the snow-covered mountains is one of the most fun activities to do, chosen because itâs exciting and refreshing.",Sweden,Sunny,Morning,winter,Other,Excited
https://images.pexels.com/photos/3046582/pexels-photo-3046582.jpeg,"Scuba diving in Australia is an amazing experience, chosen for its clear waters, beautiful marine life, and the sense of peace it brings underwater.",Australia,Sunny,Morning,summer,Water Activities,Excited
https://images.pexels.com/photos/7637712/pexels-photo-7637712.jpeg,"Skydiving over Brazil offers breathtaking views of its landscapes from beaches to forests while giving a rush of adrenaline. I chose this activity because it is thrilling, fun, and incredibly freeing.",Brazil,Sunny,Evening,not clear,Water Activities,Excited
https://images.pexels.com/photos/1430676/pexels-photo-1430676.jpeg,"Jet skiing in the Maldives is an exciting and refreshing activity, chosen for its beautiful blue waters and thrilling experience.",Maldives,Sunny,Morning,summer,Other,Excited
https://upload.wikimedia.org/wikipedia/commons/7/77/Vrelo_Bosne_Park_in_Sarajevo.JPG,A calm green park with trees and flowing water. I think It's giving othmans vibes,Bosnia And Herzegovina,Sunny,Afternoon,spring,Sightseeing,Happy
http://www.saint-petersburg.com/images/rivers-and-canals/griboedov-canal/the-griboedov-canal-in-st-petersburg.jpg,A quiet canal surrounded by classical buildings.giving dostoevsky raskolnikov vibes.,Russia,Cloudy,Afternoon,fall,Sightseeing,Romantic
https://rockwellkitchen.net/cdn/shop/articles/best-places-sunset-malibu.jpg?v=1612227967,A warm Malibu sunset over the coast. A real place to relif.,United States,Sunny,Evening,summer,Relaxing,Romantic
https://media.istockphoto.com/id/1443521713/photo/chelsea-football-club-stamford-bridge-illuminated-at-dusk-aerial-view.jpg?s=612x612&w=0&k=20&c=5exZCE5_S3jQyahBAc4sLmmGiXpDeJs7ZYeOdwYXm8A=,Stamford Bridge stadium lit up at dusk. What a chelsea fans ever dreamed.,United Kingdom,Cloudy,Evening,fall,Sightseeing,Excited
https://www.tripsavvy.com/thmb/W9eVY3QnJqZ0Kyf4wOIbKZRO3HU=/750x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/CologneCathedral3-1489e8cf1ce94daaa05cfc585fedbeb1.jpg,The Cologne Cathedral with dramatic sky. I really like its architecture.,Germany,Cloudy,Afternoon,spring,Sightseeing,Curious
https://pinayhakawati.com/wp-content/uploads/2024/12/Sunken-Forest-of-Kaindy-Lake.jpg,A mystical lake with submerged trees. Kinda odd.,Kazakhstan,Sunny,Morning,summer,Hiking,Excited
https://cdn.mos.cms.futurecdn.net/BiNbcY5fXy9Lra47jqHKGK-650-80.jpg.webp,A turquoise mountain lake with snowy peaks. Feels like alone with the nature.,Italy,Sunny,Afternoon,summer,Sightseeing,Excited
https://as2.ftcdn.net/v2/jpg/01/71/50/13/1000_F_171501370_b2W8TUGgbqFFOQ1SzI1Pn8qQ8qL5MEUo.jpg,A calm lake surrounded by mountains and pine forests. I chose it because it looks peaceful and scenic.,Switzerland,Sunny,Afternoon,spring,Relaxing,Happy
https://www.japan-guide.com/g18/740/6933_01.jpg,A path covered with bright red torii gates. I chose it because it feels cultural and iconic.,Japan,Sunny,Morning,spring,Sightseeing,Curious
https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Aerial_view_of_the_Canadian_Falls_%28Horseshoe_Falls%29_and_the_Hornblower_Niagara_Cruises_boat%3B_Niagara_Falls.JPG/960px-Aerial_view_of_the_Canadian_Falls_%28Horseshoe_Falls%29_and_the_Hornblower_Niagara_Cruises_boat%3B_Niagara_Falls.JPG,Aerial view of Niagara Falls with mist rising and a boat below. I chose it because it's a powerful natural wonder.,Canada,Sunny,Afternoon,summer,Sightseeing,Excited
https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTrTRLFwTZCgsBNh0sLGc_QOPTywWmvU7j8jA&s,"This image shows the famous cliffside village of Oia in Santorini, with its iconic white buildings and blue domes overlooking the sea during sunset. I chose this place because it is known worldwide for its breathtaking views, romantic atmosphere, and stunning architecture.",Greece,Sunny,Evening,summer,Sightseeing,Romantic
https://cdn.britannica.com/61/93061-050-99147DCE/Statue-of-Liberty-Island-New-York-Bay.jpg,"This image shows the Statue of Liberty standing proudly on Liberty Island, with the Manhattan skyline in the background. This place is iconic because it represents freedom, diversity, and the energy of New York City. I chose it because it is one of the most recognizable landmarks in the world.",United States,Sunny,Afternoon,spring,Sightseeing,Excited
https://cdn.britannica.com/37/135437-050-A12461CC/Burj-Khalifa-world-Sheikh-Khalifah-ibn-Zayid-2010.jpg,"This image shows the Burj Khalifa, the tallest building in the world, rising above the modern skyline of Dubai. The clear blue sky and the turquoise Dubai Fountain Lake create a stunning contrast. I chose this place because Dubai represents futuristic architecture, luxury, and rapid development.",United Arab Emirates,Sunny,Afternoon,summer,Sightseeing,Excited
https://i.natgeofe.com/k/c41b4f59-181c-4747-ad20-ef69987c8d59/eiffel-tower-night.jpg?wp=1&w=1084.125&h=1627.5,"This image shows the Eiffel Tower beautifully illuminated against the night sky, overlooking the Seine River and the Paris city lights. The warm golden lighting creates a magical and romantic atmosphere. I chose this place because the Eiffel Tower is one of the most iconic landmarks in the world and a symbol of love and elegance.",France,Not Clear,Evening,not clear,Sightseeing,Romantic
https://www.franceguide.info/wp-content/uploads/sites/18/paris-louvre-pyramid-hd.jpg,"This image shows the famous Louvre Pyramid in the courtyard of the Louvre Museum in Paris. The glass pyramid reflects the sky while surrounded by the historic architecture of the museum. Visitors can be seen walking around, enjoying the artistic and cultural atmosphere. I chose this place because the Louvre is one of the most important museums in the world and represents art, history, and culture.",France,Sunny,Afternoon,spring,Sightseeing,Curious
https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSEoqNDgdLiRMAeBUdbsF_iyNIpWhK-u6uGGQ&s,"This image shows the iconic Handara Gate in Bali, a traditional Balinese split gate surrounded by lush green mountains and misty clouds. The dramatic scenery and cultural architecture make this one of the most photographed spots in Bali. I chose this place because it represents the natural beauty and spiritual atmosphere of Indonesia.",Indonesia,Cloudy,Morning,summer,Sightseeing,Curious
https://www.iwanderlista.com/wp-content/uploads/2020/09/Venice-Italy-67-1-1024x683.jpg.webp,"This image shows a classic view of VeniceÕs Grand Canal, lined with beautiful historic buildings and crossed by small boats. The warm sunlight reflects off the water, creating a peaceful and picturesque scene. I chose this place because Venice is one of the most unique cities in the world, famous for its canals, architecture, and romantic atmosphere.",Italy,Sunny,Afternoon,summer,Sightseeing,Romantic
https://thenextcrossing.com/wp-content/uploads/2014/04/jordan_petra_the_monastery_1210-HDR-Pano-compressed.jpg,"This image shows the Monastery (Ad-Deir), one of the most magnificent and iconic structures in Petra. The monument is carved directly into the rose-red sandstone cliffs, surrounded by rugged desert landscapes. I chose this place because Petra is a UNESCO World Heritage Site and one of the most fascinating archaeological wonders in the world.",Jordan,Sunny,Afternoon,summer,Sightseeing,Excited
https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR3K-xmmqSBNtm-BaP-BXB3jXFGG624sR-sVQ&s,"This image shows the famous Leaning Tower of Pisa beside the Pisa Cathedral, with a snowy layer covering the ground Ñ a rare and beautiful sight for this region. People are walking through the square, enjoying the unique winter scenery. I chose this place because the Leaning Tower is one of the most recognizable landmarks in Italy and a symbol of architectural uniqueness.",Italy,Snowy,Afternoon,winter,Sightseeing,Curious
https://images.pexels.com/photos/27348423/pexels-photo-27348423.jpeg?_gl=1*arpv1a*_ga*MTkxNzM3NzU4OS4xNzY0NjE5MDMw*_ga_8JE65Q40S6*czE3NjQ2MTkwMzAkbzEkZzEkdDE3NjQ2MTkxMTkkajM5JGwwJGgw,"A view of Camp Nou stadium in Barcelona, chosen because I love football and dream of visiting this iconic place.",Spain,Sunny,Afternoon,summer,Sightseeing,Romantic
https://images.pexels.com/photos/673955/pexels-photo-673955.jpeg?_gl=1*18edac1*_ga*MTkxNzM3NzU4OS4xNzY0NjE5MDMw*_ga_8JE65Q40S6*czE3NjQ2MTkwMzAkbzEkZzEkdDE3NjQ2MTk2MDkkajUxJGwwJGgw,A sunny harbor in Port de SÃ³ller with boats and mountains; I chose it because it looks peaceful and beautiful.,Spain,Sunny,Afternoon,summer,Sightseeing,Happy
https://images.pexels.com/photos/34952930/pexels-photo-34952930.jpeg?_gl=1*1h3hdur*_ga*MTkxNzM3NzU4OS4xNzY0NjE5MDMw*_ga_8JE65Q40S6*czE3NjQ2MTkwMzAkbzEkZzEkdDE3NjQ2MjAyODckajI5JGwwJGgw,A snowy mountain view from Glarus; I chose it because the winter landscape looks peaceful and magical.,Switzerland,Snowy,Afternoon,winter,Sightseeing,Curious
https://images.pexels.com/photos/2416653/pexels-photo-2416653.jpeg?_gl=1*141v79o*_ga*MTkxNzM3NzU4OS4xNzY0NjE5MDMw*_ga_8JE65Q40S6*czE3NjQ2MTkwMzAkbzEkZzEkdDE3NjQ2MjA4ODUkajM5JGwwJGgw,A busy street in Dublin with people walking; I chose it because it shows the city's lively atmosphere.,Ireland,Cloudy,Afternoon,fall,Sightseeing,Curious
